author,comment,belong_likes_count,time,belong_create_time,link,is_long,motion,is_positive
mowaseife,@tee4tolani Happy birthday baby girl ✨. Send location🏄🏽‍♂️,0,2022-05-14 23:47:25+00:00,2022-05-14 23:47:25+00:00,https://twitter.com/mowaseife/status/1525623852193267713,1,Happy,1
tokyorichie,AirPods work on Android devices? How the fuck this man got AirPods connected to an android?,0,2022-05-14 23:47:09+00:00,2022-05-14 23:47:09+00:00,https://twitter.com/tokyorichie/status/1525623786158149632,1,Happy,1
deshonyaa,I like putting in my airpods and they come on with the vibess,0,2022-05-14 23:47:04+00:00,2022-05-14 23:47:04+00:00,https://twitter.com/deshonyaa/status/1525623762523136001,1,Sad,0
valentyongf_,jaehyun’s wired earphones and taeyong’s airpods 😆,15,2022-05-14 23:45:50+00:00,2022-05-14 23:45:50+00:00,https://twitter.com/valentyongf_/status/1525623454799519744,1,Happy,1
REYNAFERNVNDEZ,this random guy started chatting with me abt headphones in soho n now im helping him pick out airpods 😂 https://t.co/sOlEsEbI5l,27,2022-05-14 23:45:40+00:00,2022-05-14 23:45:40+00:00,https://twitter.com/REYNAFERNVNDEZ/status/1525623412055474177,1,Surprise,1
ajaxreads,my mom's airpods just connected to my phone so i'm gonna play bird noises,4,2022-05-14 23:45:04+00:00,2022-05-14 23:45:04+00:00,https://twitter.com/ajaxreads/status/1525623260133707776,1,Angry,0
ind3fatigable,"@chanelly37 Share the Airpods with each other, and make sure you use a privacy screen protector, even for that day only https://t.co/mcGON5OaS8",1,2022-05-14 23:44:49+00:00,2022-05-14 23:44:49+00:00,https://twitter.com/ind3fatigable/status/1525623198942912513,1,Happy,1
ParisNoHilton__,@__WorthMillions Ok i gotta get AirPods,0,2022-05-14 23:44:36+00:00,2022-05-14 23:44:36+00:00,https://twitter.com/ParisNoHilton__/status/1525623142030376960,1,Happy,1
bigcvlogs,"Today we tested out the @SyncwireProduct 2 In 1 Magnetic Wireless Charger. This product can charge an #iPhone and #AirPods at the same time, off one device.
Check out the 2 in 1 #MagneticWirelessCharger in todays #YouTube video.
https://t.co/YHIxbOpDGq
#Syncwire #SyncwireReview https://t.co/11IMJqiVoy",0,2022-05-14 23:43:00+00:00,2022-05-14 23:43:00+00:00,https://twitter.com/bigcvlogs/status/1525622739322646528,1,Happy,1
blameitonjaredd,AirPods ain’t enough . I need to be in the studio with Daniel Caesar,1,2022-05-14 23:42:40+00:00,2022-05-14 23:42:40+00:00,https://twitter.com/blameitonjaredd/status/1525622657273565184,1,Happy,1
muskaanakh,Surah Mulk by Moutasem Al-Hameedi and my AirPods on full in my ears before I go to sleep is just 😍,3,2022-05-14 23:42:10+00:00,2022-05-14 23:42:10+00:00,https://twitter.com/muskaanakh/status/1525622530727354374,1,Happy,1
1JasmyneReese,I ain’t touch my phone or AirPods and @YoungDolph Trust Nobody came on as soon as I texted her “We’ll I wish you the best”.,0,2022-05-14 23:41:59+00:00,2022-05-14 23:41:59+00:00,https://twitter.com/1JasmyneReese/status/1525622484749504513,1,Surprise,1
boqli1,"AGhappy Cleaner Kit for #Airpods 1 2 3, 6 in 1Multi-Function Cleaning Pen for Earbuds Bluetooth Earpho
Limited time offer

https://t.co/G8e0XwEwkf",0,2022-05-14 23:41:58+00:00,2022-05-14 23:41:58+00:00,https://twitter.com/boqli1/status/1525622478294470656,1,Surprise,1
dazzedd_,"i can’t find my airpods, guess i’m calling off",0,2022-05-14 23:41:56+00:00,2022-05-14 23:41:56+00:00,https://twitter.com/dazzedd_/status/1525622471092621312,1,Surprise,1
litepocketdeals,"50% off
Use code Y14DACBA.
AGhappy Cleaner Kit for Airpods 1 2 3, 6 in 1Multi-Function Cleaning Pen for Earbuds Bluetooth Earph.

https://t.co/IwvJiSNIyC

#amazon #deals #discount #offer https://t.co/a4W2TEW9gu",0,2022-05-14 23:41:50+00:00,2022-05-14 23:41:50+00:00,https://twitter.com/litepocketdeals/status/1525622447592001536,1,Fear,0
jeonginfein,i think i lost@my airpods wtf,2,2022-05-14 23:41:33+00:00,2022-05-14 23:41:33+00:00,https://twitter.com/jeonginfein/status/1525622374250557441,1,Sad,0
brian_d_vaughn,"@rachelnabors Wanna know a fun way to make a nut like that angry?

Step in between him and the women when they go to leave, then point to your airpods and say ""I can't hear you bro, my headphones are in"" when he starts to yell at you instead.",3,2022-05-14 23:41:25+00:00,2022-05-14 23:41:25+00:00,https://twitter.com/brian_d_vaughn/status/1525622342021431297,1,Surprise,1
Kwaku_xxx,@felixkwakye4 Thanks for the words bro .. I really appreciate,0,2022-05-14 23:40:59+00:00,2022-05-14 23:40:59+00:00,https://twitter.com/Kwaku_xxx/status/1525622233871294467,1,Happy,1
lovedahian,this why i never leave the house without my airpods,1,2022-05-14 23:40:23+00:00,2022-05-14 23:40:23+00:00,https://twitter.com/lovedahian/status/1525622081819398144,1,Happy,1
viamariena,And where tf are my AirPods bruh,0,2022-05-14 23:38:16+00:00,2022-05-14 23:38:16+00:00,https://twitter.com/viamariena/status/1525621547674873856,1,Happy,1
aangelgonxalez,airpods ain’t loud enough,1,2022-05-14 23:37:30+00:00,2022-05-14 23:37:30+00:00,https://twitter.com/aangelgonxalez/status/1525621357236527104,1,Happy,1
ttataay_,I have yet to order this boy AirPods,0,2022-05-14 23:36:38+00:00,2022-05-14 23:36:38+00:00,https://twitter.com/ttataay_/status/1525621138159718400,1,Happy,1
MikaelAnthonyy,How did we survive with out AirPods,0,2022-05-14 23:36:16+00:00,2022-05-14 23:36:16+00:00,https://twitter.com/MikaelAnthonyy/status/1525621046170161152,1,Happy,1
cheapprr,"almost gone!!!!

3rd Gen Apple Airpods for $105!
-Open box return WITH warranty- NOT used

https://t.co/J5zqeceCK2 https://t.co/e1uVuoF0ez",0,2022-05-14 23:36:03+00:00,2022-05-14 23:36:03+00:00,https://twitter.com/cheapprr/status/1525620990293774336,1,Fear,0
_k1n0k0_,I cannot stress how much this is me. Me blasting take me home on repeat in my airpods today https://t.co/aNw5ujUVIS,0,2022-05-14 23:35:36+00:00,2022-05-14 23:35:36+00:00,https://twitter.com/_k1n0k0_/status/1525620878708559875,1,Sad,0
MahoganieeJ,The best feeling is finding that secret charger in the AirPods case 😭😭,2,2022-05-14 23:34:46+00:00,2022-05-14 23:34:46+00:00,https://twitter.com/MahoganieeJ/status/1525620669723164673,1,Surprise,1
lilgujivert,airpods need to be louder fr,5,2022-05-14 23:34:26+00:00,2022-05-14 23:34:26+00:00,https://twitter.com/lilgujivert/status/1525620583848869889,1,Happy,1
_dejalashawnn,Finally got some AirPods. I’m a proper member of society now lol,2,2022-05-14 23:34:20+00:00,2022-05-14 23:34:20+00:00,https://twitter.com/_dejalashawnn/status/1525620560276860928,1,Happy,1
ericherries,i names my airpods ‘hi!’ so they always greet me whenever i put them in,0,2022-05-14 23:33:06+00:00,2022-05-14 23:33:06+00:00,https://twitter.com/ericherries/status/1525620247738335233,1,Sad,0
cheapprr,"almost gone!!!!

3rd Gen Apple Airpods for $105!!
-Open box return WITH warranty- NOT used

https://t.co/J5zqeceCK2 https://t.co/bSGgZ2DBdB",0,2022-05-14 23:33:05+00:00,2022-05-14 23:33:05+00:00,https://twitter.com/cheapprr/status/1525620242130558976,1,Fear,0
deallrr,"almost gone!!!!!

3rd Gen Apple Airpods for $105!
-Open box return WITH warranty- NOT used

https://t.co/rljqlA4trr https://t.co/0528pZSK8d",0,2022-05-14 23:33:04+00:00,2022-05-14 23:33:04+00:00,https://twitter.com/deallrr/status/1525620241954492416,1,Fear,0
UglowBornToLove,👉 … I am listening to the #Capital Weekender on AirPods Pro. https://t.co/a1COSlH8KP,0,2022-05-14 23:32:47+00:00,2022-05-14 23:32:47+00:00,https://twitter.com/UglowBornToLove/status/1525620168054947842,1,Fear,0
FlyyGuyTy7,I just bought some new AirPods and music is so much better with these things wtf,3,2022-05-14 23:32:07+00:00,2022-05-14 23:32:07+00:00,https://twitter.com/FlyyGuyTy7/status/1525619999829901313,1,Surprise,1
MYMusicENT2022,@LowKeyUHTN I had to turn that shit off even in the AirPods… too triggering for me lol,0,2022-05-14 23:30:48+00:00,2022-05-14 23:30:48+00:00,https://twitter.com/MYMusicENT2022/status/1525619671386447872,1,Surprise,1
SamagameC,"Nomad Anniversary Offer: Save 30% on Accessories for Your Apple Watch, Mac, AirPods, iPad and iPhone https://t.co/NnbrSt69aZ",0,2022-05-14 23:30:16+00:00,2022-05-14 23:30:16+00:00,https://twitter.com/SamagameC/status/1525619536472559617,1,Fear,0
Kwaku_xxx,@98jamezz @LilMoonLambo Foolish boy😂😂,0,2022-05-14 23:28:50+00:00,2022-05-14 23:28:50+00:00,https://twitter.com/Kwaku_xxx/status/1525619173493288962,1,Happy,1
DymeLatte,@kinnyboo Lol then how do u listen to things privately?! Or talk while shopping?! Get some airpods 😂,0,2022-05-14 23:28:49+00:00,2022-05-14 23:28:49+00:00,https://twitter.com/DymeLatte/status/1525619170267738112,1,Surprise,1
Kwaku_xxx,"@Wiafe____ @Sister_Grr She asked,I’m just being honest",0,2022-05-14 23:28:39+00:00,2022-05-14 23:28:39+00:00,https://twitter.com/Kwaku_xxx/status/1525619126772936707,1,Fear,0
garbagejuic3,maybe duendes are real bc I lost my AirPods like a month ago and when I was folding clothes in my closet I turned around and they were right behind me and charged,8,2022-05-14 23:28:38+00:00,2022-05-14 23:28:38+00:00,https://twitter.com/garbagejuic3/status/1525619123287232512,1,Sad,0
elle_pond,talking to @LianainBloom until my AirPods die actually is a form of therapy 😌,1,2022-05-14 23:28:24+00:00,2022-05-14 23:28:24+00:00,https://twitter.com/elle_pond/status/1525619063673786368,1,Surprise,1
RUESWAGGER,harmos tune in https://t.co/yJzZEnq6Dr,1,2022-05-14 23:28:00+00:00,2022-05-14 23:28:00+00:00,https://twitter.com/RUESWAGGER/status/1525618965455724546,1,Happy,1
ipebeiste,I think I need new AirPods 🥴 cause the battery never used to done so fast,1,2022-05-14 23:27:57+00:00,2022-05-14 23:27:57+00:00,https://twitter.com/ipebeiste/status/1525618953485271046,1,Surprise,1
nytleavesm,"@Iemonheads chewing gum, airpods, 45 stolen accessories, and a lyrics sheet for the abc song he’s learning in his preschool class rn 🍼",0,2022-05-14 23:27:53+00:00,2022-05-14 23:27:53+00:00,https://twitter.com/nytleavesm/status/1525618933822156800,1,Surprise,1
synergizerfunny,airpods are so necessary it hurts to admit,0,2022-05-14 23:27:22+00:00,2022-05-14 23:27:22+00:00,https://twitter.com/synergizerfunny/status/1525618804977545216,1,Sad,0
cheapprr,"almost gone!!!!

3rd Gen Apple Airpods for $105!!!
-Open box return WITH warranty- NOT used

https://t.co/J5zqeceCK2 https://t.co/IQlBM4dwDI",0,2022-05-14 23:27:03+00:00,2022-05-14 23:27:03+00:00,https://twitter.com/cheapprr/status/1525618726648823808,1,Fear,0
theofficialssi,AirPods ain’t enough i need to be in the studio with A Boogie,0,2022-05-14 23:26:33+00:00,2022-05-14 23:26:33+00:00,https://twitter.com/theofficialssi/status/1525618599989321735,1,Happy,1
Brendaniscrazy,i think i lost my air pods &amp; my debt card,0,2022-05-14 23:26:17+00:00,2022-05-14 23:26:17+00:00,https://twitter.com/Brendaniscrazy/status/1525618533606076416,1,Surprise,1
Kwaku_xxx,"@98jamezz @LilMoonLambo Ah you fool oo😂😂😂,I streak you something like this before?😂",0,2022-05-14 23:26:16+00:00,2022-05-14 23:26:16+00:00,https://twitter.com/Kwaku_xxx/status/1525618530086969347,1,Surprise,1
9ja_phonestore,Pick AirPods oga https://t.co/npFtZreumd,0,2022-05-14 23:26:10+00:00,2022-05-14 23:26:10+00:00,https://twitter.com/9ja_phonestore/status/1525618502333353984,1,Happy,1
CryptoCoinINFO,@CL_fTrader @Twitter What’s your top headphone pick for 2022 for value and performance. I’m on AirPods and old Bose over ear wireless. Not looking to ball out just want something decent.,1,2022-05-14 23:26:07+00:00,2022-05-14 23:26:07+00:00,https://twitter.com/CryptoCoinINFO/status/1525618489448271872,1,Surprise,1
oldmanhero,"I feel like airpods could be dropped from the airpods max line. Not much air in there. Apple MaxPods. Apple BigCans. Something that says ""we won't stop increasing their size until the world collapses beneath them.""",0,2022-05-14 23:26:05+00:00,2022-05-14 23:26:05+00:00,https://twitter.com/oldmanhero/status/1525618483698057216,1,Happy,1
VujaDe_,"@Ammalikesjam Oh
I think it’s just Airpods being like that",0,2022-05-14 23:25:55+00:00,2022-05-14 23:25:55+00:00,https://twitter.com/VujaDe_/status/1525618438906978305,1,Surprise,1
DymeLatte,Idk how people jog with airpods...them shits be falling out my ear at the gym,0,2022-05-14 23:25:43+00:00,2022-05-14 23:25:43+00:00,https://twitter.com/DymeLatte/status/1525618389384802306,1,Angry,0
Kwaku_xxx,@Sister_Grr I want to knack you,0,2022-05-14 23:25:23+00:00,2022-05-14 23:25:23+00:00,https://twitter.com/Kwaku_xxx/status/1525618308397121537,1,Happy,1
BlueIvyyyyyy,I Keep Losing My Damn AirPods Pro 😤,0,2022-05-14 23:25:23+00:00,2022-05-14 23:25:23+00:00,https://twitter.com/BlueIvyyyyyy/status/1525618305511440384,1,Sad,0
kinnyboo,I’ve never had AirPods. Am I really missing out?,1,2022-05-14 23:24:37+00:00,2022-05-14 23:24:37+00:00,https://twitter.com/kinnyboo/status/1525618114720845825,1,Surprise,1
a1exuus,I need some more airpods!🤦🏽‍♀️,0,2022-05-14 23:24:34+00:00,2022-05-14 23:24:34+00:00,https://twitter.com/a1exuus/status/1525618101487812613,1,Happy,1
sonatyun,"played opening sequence on the street without my airpods connected and someone yelled ""ENOUGH!"" I cried..",1,2022-05-14 23:23:53+00:00,2022-05-14 23:23:53+00:00,https://twitter.com/sonatyun/status/1525617927994613761,1,Fear,0
saxon6732,"Enter for a chance to win an Apple AirPods by visiting https://t.co/0Tvb0vRLEv

Ends on 06/29/2022. T&amp;C apply. 
 #giveaway @nychonest   https://t.co/cjdBJB29Lh",0,2022-05-14 23:23:45+00:00,2022-05-14 23:23:45+00:00,https://twitter.com/saxon6732/status/1525617897028165632,1,Fear,0
Zarinacar,@Gtooowavyy Need some AirPods Pro ngl,5,2022-05-14 23:22:57+00:00,2022-05-14 23:22:57+00:00,https://twitter.com/Zarinacar/status/1525617692862038024,1,Happy,1
S3EDDlE,figured out how to connect my airpods to my laptop and after effects https://t.co/6O4WXYZ216,4,2022-05-14 23:21:41+00:00,2022-05-14 23:21:41+00:00,https://twitter.com/S3EDDlE/status/1525617374619213824,1,Surprise,1
indelible_inc,"I can’t have all those F-bombs and Bs all up in my ear through my Bose speakers.  That song should only be played on your iPhone speaker, no AirPods lol https://t.co/vCb5WlyM7j",0,2022-05-14 23:21:35+00:00,2022-05-14 23:21:35+00:00,https://twitter.com/indelible_inc/status/1525617348010450946,1,Fear,0
johnnytwotimed,"I’m late to the game, since Gen 3 AirPods are my first pair. But I’m that person that literally HAS to use earbuds with the silicone tip. Anyways. With some third party silicone slide-on tips. These are fucking dope. I see the hype now.",0,2022-05-14 23:21:13+00:00,2022-05-14 23:21:13+00:00,https://twitter.com/johnnytwotimed/status/1525617255685423107,1,Sad,0
FatKidDeals,"almost gone!!

3rd Gen Apple Airpods for $105!
*Open box return WITH warranty- NOT used

https://t.co/sHYqK9yPWF https://t.co/ZElANSa86N",12,2022-05-14 23:21:03+00:00,2022-05-14 23:21:03+00:00,https://twitter.com/FatKidDeals/status/1525617215990648832,1,Fear,0
Jordanoic,What's that one song you have to put two airpods in for?,3,2022-05-14 23:20:25+00:00,2022-05-14 23:20:25+00:00,https://twitter.com/Jordanoic/status/1525617056707641344,1,Sad,0
Ngammon28,AirPods died mid workout and my case dead fml 🤦🏽‍♂️,1,2022-05-14 23:20:12+00:00,2022-05-14 23:20:12+00:00,https://twitter.com/Ngammon28/status/1525617002668097536,1,Fear,0
astridsghost,putting in airpods coz im sick of hearing them scream about the stupidest shit https://t.co/MVqrhOFo8a,2,2022-05-14 23:20:08+00:00,2022-05-14 23:20:08+00:00,https://twitter.com/astridsghost/status/1525616986189107201,1,Sad,0
YouGotAGff,I’m so happy I found my AirPods 🤣😩😩,0,2022-05-14 23:19:53+00:00,2022-05-14 23:19:53+00:00,https://twitter.com/YouGotAGff/status/1525616922108239872,1,Happy,1
DavidPaulVC,"@hamids @peteweishaupt Well that is absolutely terrifying.  I feel like $AAPL is a much stronger business then $FB.  I've heard their apple watch is the biggest biometrics business, airpods the biggest headphone maker etc.",1,2022-05-14 23:19:46+00:00,2022-05-14 23:19:46+00:00,https://twitter.com/DavidPaulVC/status/1525616891473035270,1,Fear,0
_beeambitious_,Thank God for AirPods.,0,2022-05-14 23:19:09+00:00,2022-05-14 23:19:09+00:00,https://twitter.com/_beeambitious_/status/1525616737114279939,1,Surprise,1
_D_Flo,@TaylorTwellman @Spotify @AppleMusic Spatial Audio with AirPods on Apple Music,0,2022-05-14 23:18:20+00:00,2022-05-14 23:18:20+00:00,https://twitter.com/_D_Flo/status/1525616534072311809,1,Happy,1
NikTheeG,I gave my lil brother and sister both pairs of my AirPods cause his broke and she lost hers and idk why I even did that,0,2022-05-14 23:18:07+00:00,2022-05-14 23:18:07+00:00,https://twitter.com/NikTheeG/status/1525616478434865153,1,Surprise,1
honeyyjk_,"losing my airpods had been so sad, I feel so out of touch with everything(yes I’m being slightly dramatic)",1,2022-05-14 23:17:33+00:00,2022-05-14 23:17:33+00:00,https://twitter.com/honeyyjk_/status/1525616334029062144,1,Sad,0
Uriahmariee_,My AirPods really are noise canceling I’ll have one in and can’t hear sht else around me 😭,0,2022-05-14 23:17:31+00:00,2022-05-14 23:17:31+00:00,https://twitter.com/Uriahmariee_/status/1525616327402131457,1,Surprise,1
wzrdserp,@Gtooowavyy AirPods ain’t enough I need Frank Ocean to moan in my ear,36,2022-05-14 23:17:25+00:00,2022-05-14 23:17:25+00:00,https://twitter.com/wzrdserp/status/1525616301149982725,1,Sad,0
GTE00,"AirPods ain’t enough, I need to be in heaven with Mac Miller",10,2022-05-14 23:17:18+00:00,2022-05-14 23:17:18+00:00,https://twitter.com/GTE00/status/1525616273060679680,1,Surprise,1
joseph_agins,@Legacy_Compass What do the AirPods do? Hearing damage?,1,2022-05-14 23:17:01+00:00,2022-05-14 23:17:01+00:00,https://twitter.com/joseph_agins/status/1525616201124167683,1,Happy,1
burnakaydoe,"@Gtooowavyy airpods ain’t loud enough, i need frank ocean in me",63,2022-05-14 23:16:50+00:00,2022-05-14 23:16:50+00:00,https://twitter.com/burnakaydoe/status/1525616156668833792,1,Fear,0
FORBUCKLEY,i just put my airpods in and started BLASTING funeral grey by waterparks. my airpods were not connected properly. 100 volume. at quarter past midnight.,2,2022-05-14 23:16:26+00:00,2022-05-14 23:16:26+00:00,https://twitter.com/FORBUCKLEY/status/1525616055082795008,1,Sad,0
jd_mck5,i hate when my airpods dont instantly connect. now all the niggas on the street heard my emo music.,1,2022-05-14 23:16:11+00:00,2022-05-14 23:16:11+00:00,https://twitter.com/jd_mck5/status/1525615990075273216,1,Sad,0
Gtooowavyy,"Airpods ain’t enough, I need to be in the studio with Frank Ocean",42068,2022-05-14 23:15:37+00:00,2022-05-14 23:15:37+00:00,https://twitter.com/Gtooowavyy/status/1525615848005767171,1,Fear,0
dblockdropboy55,&gt; hate when my airpods go dead,0,2022-05-14 23:15:15+00:00,2022-05-14 23:15:15+00:00,https://twitter.com/dblockdropboy55/status/1525615755966001153,1,Sad,0
herestikky,"See AirPods Pro get pulverized - Today @ 6pm PT
https://t.co/Vz03EI8Kpq",4,2022-05-14 23:15:02+00:00,2022-05-14 23:15:02+00:00,https://twitter.com/herestikky/status/1525615703021133824,1,Happy,1
RugratHilly,"The ending of that album has me super emotional, had to take the AirPods out😭 I’ll listen again tomorrow.",0,2022-05-14 23:14:47+00:00,2022-05-14 23:14:47+00:00,https://twitter.com/RugratHilly/status/1525615638051540992,1,Sad,0
moneyreIoad,siri announcing notifications while airpods are connected might be the worst feature to ever feature,9,2022-05-14 23:13:41+00:00,2022-05-14 23:13:41+00:00,https://twitter.com/moneyreIoad/status/1525615359839064065,1,Angry,0
folkIuvr,also my airpods are bascially dead too but idek where the case is kmn,0,2022-05-14 23:13:08+00:00,2022-05-14 23:13:08+00:00,https://twitter.com/folkIuvr/status/1525615224774176768,1,Happy,1
mrsdofenshmirtz,every single time i pack my AirPods i lose them i never have any idea where i put them where art thou,2,2022-05-14 23:11:57+00:00,2022-05-14 23:11:57+00:00,https://twitter.com/mrsdofenshmirtz/status/1525614923790917639,1,Sad,0
dafoodstampgod,If anyone is looking for some cheap AirPods 👇🏼 https://t.co/o0bjWhQyjM,0,2022-05-14 23:11:38+00:00,2022-05-14 23:11:38+00:00,https://twitter.com/dafoodstampgod/status/1525614844573061121,1,Happy,1
EshuMarneedi,"Yeah, I’m sorry, but nothing comes close to AirPods Max. The instrument separation is absolutely insane, they’re balanced, the mids are well pronounced and the bass is perfect. UGH

(XM4s also sound better than the 5s BTW)

https://t.co/m8jLvIqDuJ",0,2022-05-14 23:10:52+00:00,2022-05-14 23:10:52+00:00,https://twitter.com/EshuMarneedi/status/1525614654512406528,1,Surprise,1
jdorable,taeils airpods are always in. I get him,1,2022-05-14 23:09:43+00:00,2022-05-14 23:09:43+00:00,https://twitter.com/jdorable/status/1525614365638025218,1,Sad,0
SemetaryMan,The surreal irony of almost getting hit by an ambulance while crossing the street. #apple #airpods,0,2022-05-14 23:09:32+00:00,2022-05-14 23:09:32+00:00,https://twitter.com/SemetaryMan/status/1525614319089721347,1,Angry,0
Nighkey88,I’m happy with my @iTunes and my @Apple AirPods it just feels Right/Perfect.,0,2022-05-14 23:07:10+00:00,2022-05-14 23:07:10+00:00,https://twitter.com/Nighkey88/status/1525613720419700737,1,Happy,1
GarretWATO,Anybody else get a little freaked out when they see somebody driving with their AirPods in???,1,2022-05-14 23:06:44+00:00,2022-05-14 23:06:44+00:00,https://twitter.com/GarretWATO/status/1525613612324233217,1,Fear,0
jetervideovault,wild thing I’ve seen is people that still wear a Bluetooth earpiece when there’s AirPods on the market.,0,2022-05-14 23:06:27+00:00,2022-05-14 23:06:27+00:00,https://twitter.com/jetervideovault/status/1525613540362567680,1,Surprise,1
I_hate_Teddy,@Droidcsgo airpods,2,2022-05-14 23:06:23+00:00,2022-05-14 23:06:23+00:00,https://twitter.com/I_hate_Teddy/status/1525613525821005824,0,Happy,1
pjsercel,@mjbiren @davemark @reneritchie That’s a bummer. It would be much better if AirPods could offer ongoing location tracking and ultra wide band proximity detection similar to AirTags. Maybe that’s coming in a future iteration of the product.,0,2022-05-14 23:05:33+00:00,2022-05-14 23:05:33+00:00,https://twitter.com/pjsercel/status/1525613313471565824,1,Fear,0
FatKidDeals,"Airpods Pro WITH MagSafe case for $174 (retail $249) 
https://t.co/dlKvvZEKLP   
 
Gen 2 AirPods for $99 (retail $160)                
https://t.co/iNdxC39Af4 https://t.co/hZtRenr0P7",1,2022-05-14 23:05:02+00:00,2022-05-14 23:05:02+00:00,https://twitter.com/FatKidDeals/status/1525613186199732227,1,Happy,1
