Unnamed: 0,author,comment,belong_likes_count,time,belong_create_time,link,is_long,motion,is_positive
14,tamilla_mmm,Kampanyaniz gozeldi,137,1652726294,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
15,es.shekur,Endirim edirsiz?,137,1652725593,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
16,turkanorxann,Airpods var sizde,137,1652729598,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
17,feri.zeelizade4,Cox gozeldir,137,1652724132,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
18,mel.issa4650,Bir kart keçərlidir sizde,137,1652730341,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
19,ayetil_kursi,Cox munasib qiymetdir,137,1652730523,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
20,narmin17282,Hisse hisse odeniw mümkündür,137,1652729233,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
21,ayla17226,Magazaniz saat neciye qeder iwleyir,137,1652730077,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
22,orxan.turkan0925,Endirim bütün mehsullara aiddir,137,1652729838,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
23,ya_fetah,Keyfiyyet oz sozun deyir,137,1652731738,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
24,resad87_3_19,Sifariw edecem tezlikle,137,1652723937,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
25,nisa10021,Airpods neçəyədir?,137,1652729711,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
26,in.ci7962,Ne gozeldi,137,1652721192,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
27,avva94sh,Sifariw nece gune catdirilir?,137,1652723326,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
28,esli_xanbabayeva,Məndə sizdən almışam çox razıyam,137,1652730087,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
29,roska_ava,Magazadi?,137,1652731356,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
30,giveaway_sponsor_yaris,Unvan qeyd ederdiz zehmet olmasa,137,1652722029,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
31,ayselin_777,Kreditlə verirsiz,137,1652730020,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
32,el.mumin87,Gozel endirimdir,137,1652724894,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
33,sh_a_v_a_77,Servis xidmetiniz var?,137,1652730833,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
34,aysu_rahimlii,Günün postu 🔥,137,1652732304,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
35,hv_mva_,Almaqa deyer,137,1652724448,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
36,ava__ss5,Qiymetde endirim olunur?,137,1652722309,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
37,nuray18695,Kreditle almaq mümkündür,137,1652729046,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
38,sura_mariova,Yaxşıki səhifəniz qarşıma çıxıb,137,1652732179,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
39,cicek18189,Pc 5 var sizde,137,1652730248,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
40,vv_vv_2_,Ipone 13 neciyedir,137,1652727403,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
41,nuray10010,İphone 11 yaşıl rəng var?,137,1652729268,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
42,sevda.naibova,Bu qədər möhtəşəm olmağı necə bacarirsiniz 😍❤️,137,1652732418,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
43,ya._azim,Unvana catdirilma neciyedir?,137,1652729151,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
44,yasmin16643,Keyfiyyetnizle her zaman secilirsiz,137,1652729612,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
45,ugurlu_profil_,Nagd aliwa endirim var?,137,1652722831,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
46,ulya_aliyeva7,Мне очень нравится ваш магазин в вашем магазине могу купить всё что хочу по приемлемой цене,137,1652730789,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
47,jale14751,Mende sizden alacam,137,1652728851,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
48,jale11376,Çatdırılma əlavə ödənişlidir sizde?,137,1652728956,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,1,Happy,1
49,ayanbabayeva163,Tək seçimim siz,137,1652730899,1652719569,https://www.instagram.com/p/CdoEmp2KaJC,0,Happy,1
50,ayza_09_75,Çox gözəl görünüşü var,322,1652703046,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
51,mamedov_a7792,Mağazanızı çox sevirəm,322,1652702032,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
52,qurbanova7724,Bol qazanclar,322,1652701764,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
53,gunaydinla_1,Salam qiymət zəhmət olmasa,322,1652703457,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
54,aylanovrus,Endirimlər var,322,1652699625,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
55,al.iye5136,Əla model,322,1652701821,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Fear,0
56,aysuun_uu001,Dm baxa bilərsiz zəhmət olmasa,322,1652703891,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Fear,0
57,milana_ceferova55,Qazanciniz bol olsun,322,1652685877,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
58,meleyke_muradova20,Powerbank olur sizde?,322,1652696441,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
59,efelia629,Dmye baxarsiz,322,1652688905,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
60,tunnzaleimanllli4,Super paylasımlarınız var,322,1652690322,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
61,ayl.a2011,Salam ünvan harda yerləşir ?,322,1652692543,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
62,yasemenonline,Salam zəhmət olmasa unvan?,322,1652646537,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
63,aziz.a9858,Kartla ödəniş mümkündür?,322,1652639964,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
64,ema__babayeva,Dm baxa bilərsiniz zəhmət olmasa,322,1652697787,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Fear,0
65,denizin_aksesuar_dunyasi,Sizde qiymetler çox münasibdir,322,1652634986,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
66,akrep3382,Super,322,1652702371,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
67,wehla_rzayevaa,Qiyməti,322,1652701293,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
68,emine_nagiyeva78,Qazanciniz bol olsun,322,1652690670,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
69,meyve_sevgim__,Salam neceyedir,322,1652703582,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
70,nergis.aliyeva,Uğurlar,322,1652701753,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
71,afet__qurbanli__,Sizinlə mütləq əlaqə saxlayacam,322,1652703795,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
72,ayte.nmirzeyeva,Çatdırılma əlavə ödənişlidir sizde?,322,1652640342,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
73,melek18605,Hisse hisse odeniw mümkündür,322,1652636179,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
74,_mmeleyim_,Rayonlara çatdırma var,322,1652700771,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
75,neman_muradli,Mesaj bölməsinə baxa bilərsiz zəhmət olmasa,322,1652704259,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
76,tarana.esedova,Çatdırma var,322,1652700229,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
77,ameliyadenizli4,Catirlma edirsiz ?,322,1652642499,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
78,layla_qarayevva,Çooox bəyəndimmm😍,322,1652702631,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
79,aysel_alizade_5,Tam men istediyimdi mende ozme alacam,322,1652684279,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
80,jale14751,Aksesuarlar olur sizde,322,1652634888,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
81,meryemosmonov,Dmye baxarsiz,322,1652647521,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
82,aygul_haqverdi,Keyfiyyətin tək ünvanı 🔥,322,1652643515,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
83,aysun.mvva_,Əla,322,1652702122,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
84,haciyeva_pervane_,Atamda mənim üçün alıb superdi,322,1652703439,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
85,feri.zeelizade4,Gozeldir,322,1652640373,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
86,ibadetisultanofa,Çox gözəl,322,1652690335,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
87,aidasunuberli4,Daım zırvede olasız,322,1652689691,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
88,lema.n1064,Tel üçün aksessuarlar olur sizde,322,1652640646,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
89,dekor_sifarisi_el_iwleri,Dmya baxarsiz zehmet olmasa,322,1652637031,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
90,lalem9700,Power bank olur sizde,322,1652641018,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Angry,0
91,jale_elekberova98,Rayonlara catdirilma edirsiz?,322,1652691153,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
92,nilayahmedli_12,Salam. Kartla ödəniş var,322,1652704122,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
93,aytac.qasimova11,Salam kart sistemi var ?,322,1652692719,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
94,leyla_55_aliyeva,Qiymetler cox munasibdir,322,1652671224,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
95,benoseelizade4,Mütləq sızlə əlaqə saxlayacam,322,1652691826,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
96,aynur.ehmedova999,Muwterilerniz bol olsun,322,1652686443,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
97,sunu_ber,Isinizde ugurlar,322,1652686396,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,0,Happy,1
98,yasmin16643,Kreditle almaq mümkündür,322,1652635050,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
99,ayla17226,Qazanciniz bol olsun,322,1652637186,1652610129,https://www.instagram.com/p/Cdkz6K8KZYh,1,Happy,1
100,ikinci_el_geyimler7777,Kartla ödəniş mümkündür?,414,1652298290,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
101,narmin_ibneli,O geder cox mawAllah secilmleriniz var ki sec al beyen super,414,1652343400,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
102,aida19030,Kartla ödəniş etmək mümkündür?,414,1652357135,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
103,meyve_sevgim__,Salam əlaqə nömrəsi zəhmet olmasa,414,1652348379,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
104,aynur10084,Yaşıl rəng iphone 11 var satışda?,414,1652356695,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
105,nuray10010,Sizdə original iphone adaptrı var?,414,1652323246,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
106,jale.celil,Işlərinizdə uğurlar arzulayıram 🥰,414,1652307499,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
107,banush_1996,Yaxşıki seçimim sizdən oldu çox razı qaldım,414,1652348719,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
108,gunaydinla_1,Nömrə qeyd edə bilərsiz zəhmət olmasa,414,1652349557,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
109,melis.ibadova95,Bol qazanclar,414,1652354676,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
110,sh_a_v_a_77,Gozel kompdur men de alacam,414,1652336481,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
111,mel.issa4650,Çatdırılma əlavə ödənişlidir sizde?,414,1652297985,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
112,feri.zeelizade4,Mukemel gorunur,414,1652327922,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
113,tamilla_mmm,Kredite verirsiz?,414,1652302457,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
114,esli_xanbabayeva,Möhtəşəm paylaşım edirsiniz ✨,414,1652296073,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
115,alisam_baby__2021,Хорошо что я выбрала именно вас,414,1652356740,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
116,ayte.nmirzeyeva,Nagd odenisde endirim olunur,414,1652306746,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
117,denizin_aksesuar_dunyasi,Yalnız nağd ödənişdir,414,1652288437,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
118,ya._azim,Kredite  verirsiz?,414,1652300207,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
119,in.ci7962,Online satiwdi?,414,1652297274,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
120,zara.mbaby,Вы можете ввести номер для связи с вами,414,1652355011,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
121,neman_muradli,Ünvan qeyd edə bilərsiz zəhmət olmasa,414,1652349411,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
122,gunay10104,Texniki servisinis var?,414,1652324544,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
123,turkanorxann,Kreditlə verirsiz,414,1652306397,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
124,giveaway_sponsor_yaris,Kartla odeniw mumkundur size?,414,1652299692,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
125,ayetil_kursi,Ag rengi var?,414,1652303613,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
126,resulmehdiyev_1,Salam ünvan haradadl?,414,1652357223,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
127,fidan80087,Daxili kredit var sizdə?,414,1652324156,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
128,yasmin16643,Dmya baxarsiz zehmet olmasa,414,1652293198,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
129,mirvari638,Airpods neçəyədir?,414,1652337653,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
130,nisa10021,Çatdırılma xidmətiniz var?,414,1652323724,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
131,zemi.ne55,Rengi superdi,414,1652300545,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
132,mehin_studio,Ünvan haradadı,414,1652357481,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
133,aylan_urka,Salam ünvan,414,1652356200,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
134,aygun_kaziimova01,Sizinlə necə əlaqə saxlaya bilərəm,414,1652349865,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
135,cicek18189,Qazanciniz bol olsun,414,1652294559,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
136,afet__qurbanli__,я очень согласен,414,1652354118,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
137,ya_fetah,Almiwam cox beyendim,414,1652304474,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
138,aysu_rahimlii,Airports olur sizdə,414,1652295307,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Fear,0
139,mocuze_777520,Sifariw nece gune catdirilir?,414,1652302887,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
140,aktivlik__marafonu_,ünvan haradadl,414,1652356852,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
141,quliyeva_esmaa,Sizdən ağız dolusu raziyam və hamıya məsləhət görürem,414,1652349292,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
142,soltanova.wehla,Mende kamputrer bundan alacam,414,1652350303,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
143,sanireelizade44,"Endirim edirsi, ?",414,1652333201,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
144,selcanseferli1,Neciyedir,414,1652349685,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
145,roska_ava,Almaqa deyer,414,1652336929,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
146,elaa.bdullayeva,Oz saheniz uzre nomre 1 siz,414,1652335045,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
147,lamia_5690,Sadəcə olaraq möhtəşəm,414,1652352883,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
148,aliyeva_rasmiyya__,Kefiyyet baximnan yalniz size etibar edirem,414,1652341040,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,1,Happy,1
149,el.mumin87,Endirim edirsiz?,414,1652301895,1652274390,https://www.instagram.com/p/Cdazg4BAQlo,0,Happy,1
150,gasanlly,Kreditlə almaq mümkündürmü?,432,1652705159,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
151,qemzeliqiz410,Maaşımı gözləyirəm alacam 😍,432,1652362295,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
152,aygun_7288,Salam bir kartla aylara bolursuz,432,1652368095,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
153,gozel_imanova__,Samsung a 72 neceyedi,432,1652361290,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
154,ikinci_el_geyimler7777,Butun kartlar keçərlidir,432,1652298302,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
155,turkanorxann,Tel üçün aksessuarlar olur sizde,432,1652306404,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
156,denizin_aksesuar_dunyasi,Sizde qiymetler çox münasibdir,432,1652288447,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
157,mammedli2002,Vauuu mohtesemdi,432,1652359041,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
158,ayetil_kursi,2ci el satirsiz?,432,1652303625,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
159,xadija.imanova7,Kartla odeme mumkundu?,432,1652356101,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
160,melis.ibadova95,Catdirilma var?,432,1652354810,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
161,mel.issa4650,Çatdırılma əlavə ödənişlidir sizde?,432,1652297996,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
162,gunay10104,Texniki servisinis var?,432,1652324566,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
163,ayte.nmirzeyeva,Power bank olur sizde,432,1652306756,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Angry,0
164,efsane3__,Dma baxın zəhmət olmasa,432,1652369336,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
165,leyla.alverdiya,Bir kartla almaq olar,432,1652361139,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
166,jale.celil,Mütləq size müraciət edecem,432,1652307510,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
167,sh_a_v_a_77,Kampanyadan yararlanmaq lazimdi,432,1652336512,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
168,yasemenonline,Ne yaxsi endirim edirsiz ?,432,1652332154,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
169,maliwka.aliyeva91,Kabrolar var sizde?,432,1652356488,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
170,_zumrut_t,Rayonlara çatdırılma var,432,1652366296,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
171,selcanseferli1,Çatdırılma var,432,1652349698,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
172,el.mumin87,Endirim edirsiz?,432,1652301884,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
173,lalem9700,Airpods var sizde,432,1652307015,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
174,mehribbayev,İşinizin peşəkarsınız 😍,432,1652293977,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
175,aysu_rahimlii,Airports olur sizdə,432,1652295316,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Fear,0
176,aynur_dadasova2001,Endirim ne vaxtacandir?,432,1652339749,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
177,aylasamir_,Bir sözlə mükəmməl,432,1652366959,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
178,ilkin.huseynzade_,Salam hansı modeldir?,432,1652332929,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
179,soltanova.wehla,Ela bir nomresiz,432,1652350327,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
180,_nahide_l,Rayonlara çatdırılma var,432,1652368897,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
181,lema.n1064,iPhone üçün kabrolar var sizde,432,1652307237,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
182,sanireelizade44,Zemanet veririsz ?,432,1652333211,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
183,in.ci7962,Online satiwdi?,432,1652297263,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
184,jale11376,Rayonlara çatdırılma edirsiz?,432,1652297685,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
185,simran_eminova5,Iwinizde nomre birsiniz,432,1652358982,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
186,aytenabbasli_56,Endirim var,432,1652370389,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
187,gullu.soltanova,Mukemmeldir,432,1652359264,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
188,_alizulfuyar,Unvan,432,1652368611,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
189,feri.zeelizade4,Mende alacam sizden,432,1652327931,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
190,meryemosmonov,Cox begendim,432,1652329157,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
191,nazli_1790,Möhtəşəm,432,1652368633,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
192,xayallar999,Endirimlərdən yararlanacam,432,1652360878,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
193,mini_yarishma,Her unvana catdirirsiz?,432,1652303959,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
194,_fatima.sva_,Kireditle verirsiz,432,1652369572,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
195,sura_mariova,İnşaallah alasi olsam sizdən alaram,432,1652294565,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
196,elay_tovuzl_u,Zemanet verilir?,432,1652358679,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
197,lale1_17,Yararlanacam kampaniyadan,432,1652294415,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
198,_zulal.yva_,Kartla ödəniş olur,432,1652366501,1652274291,https://www.instagram.com/p/CdazU19gn7E,0,Happy,1
199,nuray.zamanov.a,Mallar kredite verilir?,432,1652357185,1652274291,https://www.instagram.com/p/CdazU19gn7E,1,Happy,1
200,lalesuleymanova_12,Rəsmi mağaza harda yerləşir,362,1652282241,1652203516,https://www.instagram.com/p/CdYsU5YKH1t,1,Happy,1
