Unnamed: 0,author,comment,belong_likes_count,582,belong_create_time,link,is_long,motion,is_positive,
818,beyond_iqraa,pp,156,1634374998,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
819,dr.eifa_korlekar,Pp,156,1634384161,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
820,fanosh_jelani,Price plz,156,1634446421,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
821,damnitvidushi,Price,156,1634446531,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
822,tracyk_ren06,Price,156,1634449951,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
823,____srishtee05____,Pp,156,1634454021,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
824,shahnilaskar737,Pp?,156,1634464530,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
825,shopperholicboo,Pp,156,1634470147,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
826,kg11999,Pp,156,1634474550,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
827,irfanthakur2506,Hello what is the price,156,1634488085,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,1,Happy,1,
828,babitarampuria21,Pp,156,1634501362,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
829,americano.chua,Prize?,156,1634529630,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Fear,0,
830,chopdachandni,Pp,156,1634558165,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
831,allshadesofstephanie,How much,156,1634573405,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
832,amsimmi,pp,156,1634635701,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
833,wania6685,Pricee,156,1634637643,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
834,serihammad,Price plz i want to buy,156,1634646393,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,1,Happy,1,
835,swati_chouhan,Price?,156,1634674953,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
836,shubham_talwar143,I want to buy price plzz,156,1634708092,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,1,Happy,1,
837,tanyagg12345678,Price?,156,1634735582,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
838,maimoona_toor,pp,156,1634746884,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
839,theclothingpalettee_,pp,156,1634761254,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
840,shreya.rakhecha,Price please,156,1634763515,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Sad,0,
841,saalviaccessories,Pp,156,1634799362,1624568218,https://www.instagram.com/p/CQhGNYUlOTw,0,Happy,1,
842,aboodi._.6,Price ?,200,1634799519,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
843,datkidteri,can i get a pack of these?,200,1634827816,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,1,Happy,1,
844,ganicc17,Price ?,200,1634832305,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
845,crypto_for_india,What is the price and where is available?,200,1634844486,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,1,Happy,1,
846,sweety_akash__,Pp,200,1634863272,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
847,_urvii77_,Pp,200,1634890499,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
848,mexen11,smart phone stripes for rs??,200,1634920557,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,1,Happy,1,
849,jai_nishhh,AirPods Pro proctective case price?!!,200,1634920626,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,1,Happy,1,
850,anks_iyer,So you have customised AirPod covers and watch straps ?,200,1634920670,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,1,Surprise,1,
851,_s_a._photography,I want for boat airdopes 138,200,1634943331,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,1,Happy,1,
852,prince.satasiya.20,price,200,1634943381,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
853,ne_kolaru_na_unak_mela_kolaruu,Airpods boat 381,200,1635002702,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
854,_sonu018_,Is Devil design cases available?,200,1635010688,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,1,Surprise,1,
855,_mi_lola,How much is it,200,1635016022,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
856,nitinkamble63,Price kya hoga,200,1635016348,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
857,the_gem_ranger_1819,Price kitna hai?,200,1635052970,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
858,adnan_ahmed_76,Price,200,1635068432,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
859,_devil3434,Price,200,1635083554,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
860,i_am_hamza_tariq_,What is the price of leather case airpods w,200,1635092005,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,1,Happy,1,
861,vb_craft007,How much,200,1635097263,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
862,iamivy.29,How much for the pink starbucks case??,200,1635110554,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,1,Happy,1,
863,sudhirgawri,Price?,200,1635129778,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
864,itx_talha153,Price,200,1635161166,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
865,paramveeer_singh,For mi airbuds 2c,200,1635173015,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
866,rahulbajaj1011,Price for pro??,200,1635178284,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
867,official_kumravansh,Price bro?,200,1635241659,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
868,_iam_sai_krishna,Price,200,1635255095,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
869,being_sonali_ghayatadke,Price,200,1635255154,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
870,srbhgpt20,pp,200,1635265944,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
871,shrinisha05.__,"Page 3 : black case for airpods 1,pp?",200,1635326798,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,1,Happy,1,
872,its_me_unnideepu,Case for boat 341?,200,1635330379,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
873,nairobi_hunter_world,Price,200,1635383717,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,0,Happy,1,
874,gopulu.vinothkumar,Airpod 2nd gen case required,200,1635387184,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,1,Happy,1,
875,living_life_in_imaginations,Realme air buds q2 case available??,200,1635398936,1624012485,https://www.instagram.com/p/CQQiO2xFMgV,1,Happy,1,
876,diyapahwaa,Pp,177,1635406904,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
877,venkatesh_panabakam,❤️Price please,177,1635414287,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Sad,0,
878,eye__shah_,Pp,177,1635414296,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
879,ngim9966,How much,177,1635415024,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
880,muskaan3443,Pp,177,1635417853,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
881,_devel_boy_37,W d 0,177,1635420042,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
882,harpreet.ruleyou,Pp and is it available for AirPods 2 ?,177,1635420096,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,1,Happy,1,
883,nehaaroramakeovers,Pp,177,1635424665,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
884,franzymaan,Price�?177,1630166959,1635424812,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,,
885,hyder__49,Price ?,177,1635427331,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
886,aqsamomin88,Price?,177,1635427363,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
887,priyanka_nahata,Pprice,177,1635428541,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
888,justrushalithings,Pp,177,1635428839,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
889,iam__alish,Price,177,1635430054,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
890,rihamassem,Hm,177,1635431360,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
891,suzzjjuu,Pp,177,1635440064,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
892,pemala__lama,Pp,177,1635482429,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
893,naddeenashraff,hm,177,1635483628,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
894,shubhi.sharma10,Pp,177,1635495582,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
895,vidisha._.khurana,Pp,177,1635499497,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
896,zebakhan14199_,Price?,177,1635533049,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
897,_anu.krish_,Pp,177,1635576434,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
898,neha_jayesh_tiwari_21312,Price (boat 131 ),177,1635576534,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
899,allxxmm_,Pp,177,1635584936,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
900,nawabsahibakaur,How much pp,177,1635608170,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
901,sheena_bhutani,Pp,177,1635615517,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
902,____srishtee05____,Pp,177,1635616849,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
903,kg11999,Pp,177,1635616905,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
904,shahnilaskar737,Pp?,177,1635616945,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
905,farrahessaam,Hm,177,1635616969,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
906,isha.ahluwalia,Pp,177,1635617288,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
907,_sohaa_1304_,Price,177,1635678881,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
908,lakshmisarvari,Pro?,177,1635683212,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
909,aswathi_saravanakumar,How much does it cost,177,1635684280,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,1,Surprise,1,
910,maheenjavaid3,Price,177,1635694460,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
911,shabnam_sayyad786,Pp??,177,1635694509,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
912,r._o._s_.h._n._i,Pp,177,1635694515,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
913,vikt0rya_17,+++,177,1635747163,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
914,divyakshianeja.da94,Price?,177,1635785001,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
915,sudhirgawri,Pp😁,177,1635785042,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
916,heena_chawla_,Pp,177,1635787586,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
917,krittz_22,Pp?,177,1635833210,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
918,noorhesham99,Hm,177,1635871723,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
919,neha.yandrapragada,Pp,177,1635882920,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
920,samarabdelgliel,H.m,177,1635952025,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
921,duaamalik94,Prize?,177,1635952180,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Fear,0,
922,attitude___king69,What the price,177,1635966974,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
923,beyza_capkan65,Ne kadar,177,1635987013,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
924,yashoba456,Pp,177,1636029234,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
925,hawariyyuna_,how much is this ?,177,1636044678,1623962173,https://www.instagram.com/p/CQPCM6lFzEB,0,Happy,1,
926,_amstrange_,Hm?,150,1636080028,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
927,_adham77_jon_,Narxi qancha ekan,150,1636096553,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
928,hakim_jonov,narxi qancekan,150,1636135852,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
929,deepak_papreja,Pp,150,1636180841,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
930,rishabhdvn_1,What is the price,150,1636202911,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
931,the_nehashk,Pp,150,1636241014,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
932,neha_rajpoot12345,Price ?,150,1636290451,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
933,d_e_e_p_nirvan,Price,150,1636293172,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
934,kaneez_e_pak_syeda_s.a,Price?,150,1636310411,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
935,d_h_r____u_v_,Pro,150,1636327402,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
936,d_h_r____u_v_,Price,150,1636354392,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
937,krish.jain5446,Price??,150,1636436282,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
938,hesricch,How much please,150,1636436549,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Sad,0,
939,fatima___sidra,Price,150,1636437622,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
940,lahore_through_camera,Price.,150,1636437934,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
941,hasanainn_,How much,150,1636439449,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
942,_its_andy__23,𝑷𝒓𝒊𝒄𝒆,150,1636454204,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
943,ayesha.nawazcheema,Price,150,1636465210,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
944,malykg786,"Available?
Airpods pro?",150,1636465855,1619854129,https://www.instagram.com/p/COUmy_flWWK,1,Happy,1,
945,alone_boy_mr_ejaa,Price,150,1636516088,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
946,humnafarooq55,Pp,150,1636531475,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
947,jennsundas,Price?,150,1636531526,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
948,itz__andrew03,Price,150,1636547842,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
949,sonali_janaskar,Pp,150,1636549575,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
950,iamharyomie,How much ?,150,1636554821,1619854129,https://www.instagram.com/p/COUmy_flWWK,0,Happy,1,
951,na.ndini2976,Pp,321,1636560024,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
952,mian_zagi,Price Airpod  Case,321,1636627947,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
953,satwinder_kaur_heer,Price?,321,1636641640,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
954,swt_patwa,Pp,321,1636642588,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
955,singhmayuri,Absolute vodka case price please,321,1636655123,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,1,Sad,0,
956,__v_aibhav_,Pp,321,1636661927,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
957,shreyashi26,Price?,321,1636661943,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
958,rupalshah3127,Pp,321,1636662293,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
959,rosina.gyan,Price,321,1636662702,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
960,sajid__official_,Dust proof film price?,321,1636662778,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,1,Angry,0,
961,sarasandilya,Price please,321,1636663129,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Sad,0,
962,itzdiksha_1,Price ?,321,1636663151,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
963,aryan_ydv5,Price please,321,1636664020,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Sad,0,
964,prathibhareddy.dr,Airpods tom and jerry cases cost please,321,1636664257,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,1,Surprise,1,
965,ainum_b,Price of both cover and air pods?,321,1636665235,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,1,Fear,0,
966,khushi_.sarma,Price plz want to order,321,1636667140,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,1,Happy,1,
967,na.sreen8937,Rate,321,1636674672,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Fear,0,
968,harika_sylada,Price?,321,1636675249,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
969,majikkudesign,Inspiring 🙏🏻 #kulaklık,321,1636675254,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,1,Happy,1,
970,shinzuka7,Pp,321,1636682562,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
971,_talibhann,Price?,321,1636682565,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
972,dr_ahmad.01,Price plz,321,1636710861,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
973,shrouq_selim_,Fe cover AirPod Mercedes plz,321,1636810407,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,1,Fear,0,
974,estefany_n_silva,What is the price?,321,1636817816,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
975,the_bidhan,price?,321,1636818228,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
976,faizan2002_pvt,Air pod pro cover ? And price’s,321,1636821358,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,1,Fear,0,
977,aanchi_blu,Airpods pro case price pls?,321,1636842827,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,1,Happy,1,
978,itz_jayyy_vsv,Price?,321,1636851093,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
979,rajpalgarv,Price,321,1636874268,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
980,samaviaabdullah567,Pp,321,1636875728,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
981,the_gem_ranger_1819,Bhai Price??,321,1636905569,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
982,_p_r_e_y_a_t_i_patel,Price?,321,1636905628,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
983,dorame4422,Price ???,321,1636983306,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
984,amitchavan04,Price ?,321,1636984718,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
985,rana_talha.official,pric3,321,1636984753,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
986,rana_talha.official,??,321,1636995906,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
987,mr_hamxah,Price,321,1637005628,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
988,anuuu_rajpoot,Price plz,321,1637090473,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
989,kushal_tanna_,What are the prices for airpods 2nd gen cases,321,1637145998,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,1,Happy,1,
990,me.shifuu,How mch,321,1637151588,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
991,aayushishah109,Pp,321,1637232116,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
992,pranitha_.reddy,Pp,321,1637240775,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
993,its_me_unnideepu,Rate#,321,1637244564,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Fear,0,
994,madras_monk,We’d the grande,321,1637265477,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
995,vinuthna_ramineni,Price please,321,1637329671,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Sad,0,
996,moohamedsaleem,AirPods Pro cover price ?,321,1637329706,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,1,Fear,0,
997,versse01234,Price??,321,1637341192,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
998,luvnyiu,How do I get some AirPod cases? I love the adidas backpacks,321,1637365070,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,1,Happy,1,
999,pauravi_nikhil,Pp??,321,1637421088,1617210248,https://www.instagram.com/p/CNFz_pxg7nq,0,Happy,1,
1000,affibaby786,What price,249,1637421140,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1001,affibaby786,What this price,249,1637426067,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1002,atlurisandhya,Price,249,1637427246,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1003,harsimran._kaur01,Price pls?,249,1637428960,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1004,mss_simpson,How much is the air pod pro case,249,1637445017,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,1,Happy,1,
1005,prachi_shadi,Pp of airpod case,249,1637474089,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1006,brenda_n_kwagala,How mch,249,1637494582,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1007,nmesomaonyeka,Price 🔥,249,1637496226,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1008,akansha_3004,Pp,249,1637496258,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1009,mian_zagi,Price of pair ?,249,1637500971,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1010,vasu_0297,Pp,249,1637516526,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1011,harsimran._kaur01,Pp,249,1637522976,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1012,vinuthna_ramineni,Price please,249,1637531716,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Sad,0,
1013,jerry_brry,Price,249,1637575441,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1014,norigdimitriou,Price??,249,1637638367,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1015,ruler_on_heartz_,Price for airpods pro case,249,1637645989,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,1,Happy,1,
1016,rnyyssa,How much?,249,1637646463,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1017,yoselin_15oct,Precio😂,249,1637675799,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1018,ritzu_s,Do you have this for iphone SE 2020?,249,1637697198,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,1,Happy,1,
1019,sharma_aditi16,Price?,249,1637710045,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1020,iyantihar,Berapa kk,249,1637771170,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1021,vansh9395,price only airpods cover,249,1637774637,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,1,Fear,0,
1022,vishal__juneja,Pp,249,1637775925,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1023,nouranabdlmoniem,Hm airpods case,249,1637858576,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1024,rashmi0253,Price,249,1637889148,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1025,annykashif3,Pp 👏,249,1637953875,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1026,sethi_anjali07,pp,249,1637971057,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1027,aqsamomin88,IPhone 8 and I pod cover available??,249,1638100104,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,1,Fear,0,
1028,izuku_midoriya180,Price for iphone 7+ and AirPods 1?,249,1638110828,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,1,Happy,1,
1029,itx_ashu____,Price plz,249,1638111074,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1030,jghazanfar87,Pp,249,1638145377,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1031,dr_jot_kaur,Pp,249,1638145399,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1032,twinkle.lakhani20,Pp,249,1638167197,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1033,itzz__aashiiiiii,Pp for AirPods 2 cover?,249,1638175806,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,1,Fear,0,
1034,k.rawat95,Pp,249,1638198011,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1035,saravanan_suriyaprakash,Price pls,249,1638241917,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1036,malak_amrrx,H.M,249,1638242447,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1037,anu_vsharma_,pp,249,1638274434,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1038,sonrajani8,How much,249,1638310325,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1039,shraddhasinghchauhan_,Pp?,249,1638310344,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1040,sathyamac2799,how much,249,1638310349,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Happy,1,
1041,saheer.aa_,price please,249,1638367570,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Sad,0,
1042,_.tharu_.xix,Price please,249,1638372649,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,0,Sad,0,
1043,sakshinautiyal._,Price for just the case ?,249,1638375828,1616528921,https://www.instagram.com/p/CMxgd2rgE4p,1,Happy,1,
